label,review
1,"Couple of strange reviews below . I don't think MTV came within fifty miles of this band. A couple of the reviews below make me wonder if somebody's working out a personal grudge...Anyway, Toreador is a solid, uptempo, melodic indie rock album by one of the many creative Northwest bands to find themselves trapped at the tail end of the ""grunge"" era. Songs like ""Comet"" and ""Shiva"" are fun, frenetic numbers with a sardonic undertone. One of the best albums of all time? No, of course not. But a good reminder that the Pacific Northwest in the 1990s spawned a lot of quality bands that shouldn't be folded into some one-dimensional ""grunge scene."" Buy it, put it on when you want to feel energized and sing along a little."
1,"A noteworthy success. . A clever, original, and satisfying manipulation of science-fictiontopoi, Mark Wakely's An Audience for Einstein is a realachievement."
1,"This is one of my go-to books. . I absolutely love this book. Originally, I found it and checked it out my campus library. I found it so inspirational and helpful for my design work that I had to buy a copy of my own. It is great for people who are really interested in typography."
0,"Mac OS X yes, $130 no . Mac OS X is great. No disputing that. Jaguar was a real step forward. I was glad to pay $130 for that. Panther... well, Apple claims 150 great new features... but there's really only a handful that are useful... and it's a little much for them to ask for $130 again just 1 year later.Great product, but not worth the cost."
0,"One star is actually much too generous. . Don't waste your money. David Allen Grier was so funny when he performed on In Living Color, but I now know it's because he was great at supporting roles. When left alone, this comedian leaves alot to desire. The DVD is not good and his stand up routine is just awful. We saw him last night for New Years Eve in Atlantic City. Hard to believe he is the same guy. He had a ""warm up"" comedian come on before him who was hilarious. Don't spend any money on stand up or DVD's for him. You will be dissapointed. No chance here to give no stars. If I could have, I would have."
1,"affordable challenging fun . This is an amazingly fun and energetic plane. Recommend launching via the direct-toss (as a paper plane) with motors humming.Teaches kids about relative speeds--takeoff and land into the wind, etc.Expect some crashes on first day out, but for the right age it'll be great by the end of the first flight day. I'm enjoying watching this as much as my boy is thrilled flying it!"
0,"Is this the worst comp sci book at Amazon ? . An appalling book.Boring, poorly written, poorly edited.Try Algorithm design manual by Steven S. Skiena or Thomas H. Cormen's Introduction to Algorithms or Kleinberg and Tardos'Algorithm Design or the excellent Introduction to the Design and Analysis of Algorithms by Anany V. Levitin instead of this mish-mash."
0,"it is not as long as it appears in photo and not what I needed at all . too short and from the misleading picture , i thought it would be just the thing but it is much tooo short"
0,"Confusing, and at times inaccurate . I used this book for an online class, books and test are bundled together and each time I took the test I had to challenge at lest one question, because it was simply wrong or inaccurate. Test quiz/test questions are non constructive for the most part. Many examples use non-standard fonts that hard to find, making assignments unnecessarily difficult to complete, in some exercises after following all instructions the correct result would not match the examples given again creating difficulty not needed. This books suited for online classes because it often gives instructions which are completely irrelevant in such environment. The books gives a good amount of tips and tricks about MS Office, books needs revising and grouping of lessons."
0,"el horrible . I will keep this short and sweet. I have a Sony SRF-M85V. It is horrid. No FM reception, bleeds other stations through. Do not waste one thin dime on this product."
1,"Squirrel ""Pruf"" feeder . The feeder has less capacity than it seemed and is not completely squirrel proof. It is sturdy, attractive, and better than most at keeping pests at bay. The birds seem to like it better than the feeder it replaced. I plan to buy one more for the front yard."
1,"Innovative . Finally, an instrumental cd that allows dj's to mix withouthaving to buy the single to every popular hip hop song just toget the instrumental. Hopefully more will come."
0,"Worse than Godzilla . This is the worst hyped movie I have ever seen. There is none of the Star Wars magic in this film. None of the characters in the film are sympathetic and Jar Jar is the worst creation in the history of film. Buying this movie is like telling George Lucas that it is okay to make a billion dollar movie with an awful script. The worst thing about this movie is that the computer special effects are the real star and there is no humanity or soul in the film. Star Wars was a great movie because it had characters people could relate to, but this movie has none. DO NOT WASTE YOUR MONEY ON THIS WORTHLESS MOVIE."
0,This was the UK Version and doesn't play on my TV! . I was so excited that I finally found this movie and when I put it in my DVD player it said that it couldn't play so I tried my Xbox..still didn't work. After trying several other units I was unable to get it to play as it is the UK version of the film and does not work in the states. I am very disappointed with this purchase. It was a waste of my money and time waiting for it to get here. I can't even watch it.
1,"Very nice, and a good value for money . I have been using these for about an year now, and they are the best ones under $40 that I've owned. Here are some plus points:1. very sturdy metal band resulting in a snug fit2. compact enough to be carried around, without loss in the bass! :)Just be careful not to open the headphones holding the plastic parts - they may break. The best way is to hold the metal band and pull them apart. A very good buy, and highly recommended.-Amarendra"
0,"You get what you pay for. . Usually I use Merkur blades, but I saw these available and figured, ""I'm sure they'll be fine."" The blades felt dull; they were flimsy, and a couple of the blades in the pack had grime on them when I opened them. My skin was irritated like never before and I got more small cuts than I had from my safety razor since...well, ever, really. Immediately, I hopped on Amazon and ordered a pack of the Merkur blades."
0,Not that fun . I bought this for a 9yr old boy thinking it would be fun due to all the positive reviews. It was the most boring magic set I've ever seen. The tricks are silly. I think he played with it out of obligation but has never touched it again. Melissa and Doug usually make great toys but I think maybe they should stick to entertaining the smaller children.
0,"Do NOT get this toy . Similar to all the other reviewers, the voice transmission *never* worked on this toy. For some reason, the morse code would be transmitted/received, but the whole point of the toy is the 'talkie' part and this toy does not 'workie', so do not bother getting."
0,"Catalina doesn't ruin girls; it makes ruined girls smarter . While Catalina can be at times a stressful environment, King's experience here can only be attributed to her own insecurities. Catalina is an incredibly strong academic school and the faculty here do everything in their power to help students do well. King obviously didn't have the natural ability or drive to succeed that is needed to flourish here, as shown by the fact that the writing in this book would not have recieved a passing grade in my freshman english class."
1,It was what I wanted . Goodasas as as as asa sasasas as as asas asasasas asa sa sa sa sa sa sasaasas asa sa sa sa sasasasasa sa s as s
0,"Very dry history . I was very excited when i bought this book since i am from the Caribbean.However i was disappointed with it. The authors way of telling the story is very dry and sometimes hard to follow.On several parts of the book i found myself trying to read fast so i can get to the real interesting parts. I believe that the author relies too much on the economics of the region while avoiding telling us important events and information on the region.For example he never tells us why the islands were named with the names that they have today.Why Cuba? Where doest it come from? Why Antigua? Why Martinique? Sometimes this book reads like an economics report which makes it very dull and boring at times.I guess the author assumes you know most of the story.Again, very dull and dry history on a region that is full of history and action."
0,"Terrible! . I bought one of these from a local store thinking I could take care of some light body hair that I had.This thing didn't do anything but mess my hair up. Here is what I mean...I thought..cool! I will test this bad boy out. I tried to trim some hair on my wrist to test it out. It just pushed my hair around. I took off the rounded foil cutter and did a straight cut from the blade. Even trying that method took too much effort to cut hair.I also thought since it was advertised as a wet/dry that maybe it did better wet. Again..same results. Needless to say, I returned it within a day of buying it."
0,"bad cd not the original sound . these cd from Supermax is not the original recording!When you listening to Supermax great hit LOVE MACHINEyou can hear it by yourself,that he's different from theoriginal recording."
0,"Fun, but mostly fiction . This book is a fun read for fans of W.C. Fields. But accuracy was not a major issue for the author. Many of the stories have since been disproven by better biographers who bothered to do some research. The author here just accepted all of Fields's gag stories and the output of Paramount's publicity department.This book can be enjoyed, but it should be regarded as a work of fiction that loosely touches on some aspects of the reality of Fields's life.If you want an actual biographer of Fields, you'd do much better with Simon Louvish."
1,Fun game true to the anime . I played this game years ago on the Sega Saturn with my cousin's two kids. They were both as in love with the characters and game play as I was. It wasn't the most challenging of games but the humor and cut scenes made it well worth it.We ended up getting into both the anime and manga because of how much we enjoyed the story. Its a shame you can't get this game for less money but if you can find it for less definitely get it. It was a great ending for a beloved console. Wish I still had this game and my Sega Saturn.
0,"Not hot enough, controller gets hot . At the highest setting, the warmest my skin gets is 105F. That's not warm enough to do any good. The controller gets almost as hot at 100F. I have an old heating heating pad that reaches 110F on the middle setting, which is warm enough to do some good."
1,WICKED WIDOW . I CAN HARDLY WAIT FOR EACH NEW BOOK BY AMANDA QUICK TO BE PUBLISHED. AM AN AVID FAN. ALTHO THIS ONE IS NOT AS GOOD AS SOME OF HER OTHERS. ie.MISCHIEF--AFFAIR STILL ALL IN ALL HER LADIES ALL LEND A BREATH OF FRESH AIR TO THE REGENCY PERIOD. HER LOVE SCENES ARE BELIEVABLE AND HER MEN ARE RATHER NICE EVEN WHEN PROVEN THAT THEY ARE NOT THE ANSWER TO EVERY MAIDENS PRAYERS. I LIKE IT WHEN THE BAD AND REALLY BAD GUYS GET THEIR JUST REWARDS. ALSO THE STREET CHILDREN ARE TREATED WITH RESPECT AND KINDNESS. ALL IN ALL A GOOD BOOK.
0,"Some good content, hidden behind impossibly bad writing . A few helpful nuggets, strewn randomly across almost 500 pages of rambling natterings. Comically poorly written book. Seems like the author did some excellent research on a worthy topic, but then felt the key findings were too light to monetize, and decided to stretch a very finite set of insights and suggestions that could easily fit on a couple of pages across (multiple!) tedious filibuster books. It pleased me to see the cheap newspaper stock of this incoherent tome disintegrate in my fireplace."
1,Tools for Dad . I bought this for my Father and he loved it. I was very happy the package came on time for Father's Day. I would buy from this seller again.
1,"Haunting and beautiful . This is my favorite Cure album. Some people have called this album depressing and morbid, but I love it - it's cathartic! It takes me to another world. How many artists can do that? Everything about this work is gorgeous. I can't live without it!"
1,"This is Great American Literature at it's finest! . Fortunately, fifteen years (or more) ago, I read this book on my own before my English teacher required it... this is not a book that needs to be analysed and charted. It is one that needs to be absorbed, and felt. It does NOT deserve to be one of those books students hate merely because it's required reading.The characters are as real as books get, the small town one that you might live in now, or your grandparents might have lived in decades ago. The issues - from racism, sibling relationships, and just plain growing up - touch your soul. And it's just plain fun to read.It's a bit of American culture that should be cherished... passed on as the valuable art it is - but to tear it apart with attempts to read into symbolism, or to over analyze it... that nearly denies Harper Lee the respect she deserves for writing it."
1,finding your purpose as a mom . This book was bought as part of a Bible Study group and we are finding it very helpful in keeping us focused on providing Christ centered homes for our families.
0,"Absolute Junk . This fryer worked great while it lasted. After a year the interlocking electric cord would no longer connect properly, so it wouldn't turn on. After replacing the cord, the unit worked for another year and then quit working completely. Fryer handle has a tendency to keep falling in the fryer, thereby melting the plactic into a twisted horrible fashion.Steer clear of this dud."
1,"Fun, but not for FOUR . I got this nerf gun for my son who is 4.5. He is not big enough to cock this gun to shoot it. I got one for him and for dad, we played with them when the kids went to bed. Very fun, I want to get bigger ones just for me and daddy, but I need to get a smaller one that our son can work himself."
0,"A Picture Book . I bought this and ""Waiting for Baby"" for my son when I was expecting his first sibling. I was unhappily surprised to find they did not have words, just pictures. That definitely should be part of the product description.It isn't too hard to make up a story, but if I would have known it was lacking words I never would have bought it."
1,"Very nice . It works fast. Mineral deposits on the bottom, but not a big problem to clean. It is actually boiling water, not just heating it and also turning off at correct time. I have it for around 2 years. Works fine."
1,"Art Repros Worth Hanging . The Taschen Posterbooks are of excellent quality. The six Van Gogh's given us here, for a very low price, are a nicely representative group. Primarily the most impressive factor is the accuracy with which the colors are reproduced. Having seen many in person, I am very critical of prints with poor to pathetic truth in color. We like them to the point of hanging all 6 in our home. The images are of the cafe at Arles-night, lane with cypresses, one of the sunflowers, one self-portrait, the bridge at Langlois and of course, the bedroom at Arles.Regardless the amount of money you have to spend, definitely buy this little jewel as an adjunct. Or if you are tightly budgeted, what a buy!"
0,"Not who I thought they were - their style is beyound my taste . Not who I thought they were - their style is beyound my taste, so I will drop it off at the kitchen counter at work for someone esle to 'enjoy'"
0,Did nothing for me . Guess this product is for a much younger woman. I read some reviews and they were positive but they did not mention there age. That is why 2 stars.
0,"The Worst! . Bad Movie, bad acting ... ! Even at $0.99 to rent this I felt is was a wasted dollar ... could this movie franchise be anyworse? The entire story is in anti-abortion story written by a Mormon ... the Worst!"
0,"The perfume seems to be very old . Once I opened the box, I found that the color seemed to be weird. After, I taste the essence, I found that it was completely different compared with my old one. Therefore I think it was an old perfume. Lastly, I had to travel the next day, so I keep my perfume."
0,Too Big . It's okay - it does give you plenty of writing space but if you want convenience then Save your money - invest in a laptop.
1,"give it a chance . It is confusing for the first few chapters, and I occasionally had to stop and think about the time schemes... but it is incredibly worth it in the end. This is a wonderful love story with, for once, an original concept. It's very well written... I'm surprised this is the author's first book - many of the passages are just so beautifully constructed. Sure, there might be a few plot holes, but they are not important. If the reader does not understand some things, it is because the characters don't either; any confusion simply further conveys the essense of Henry's feeling that he has little control over his life, and Clare's fear that she will lose him."
1,"Excelente Reloj . Excelente reloj, tiene numeros claros y faciles de ver. Es muy facil de configurar. Es un muy buen reloj por este precio."
1,"Buy the New Codepency by the same author . It is a great book, but the updated version is definitely better. It really helped me understand how to stop twisting the lives of the people around me."
0,"this WAS making great coffee until.....it shorted out . When i researched (apparently not well enough), and got this 2-4 cup Farberware perc, i couldn't have been happier...after using a mr coffee, this coffee was HOT, and delicious and didn't take long....a couple months ago, it blew the GFI plug, and i thought it was someone else's a/c or something...well, it did it three days in a row this week....it no longer works, cuts off before it's done, blows the circuit and therefore, brown water...i'm so disappointed...and now, 20-20 hindsight, i'm reading the one star and two star reviews and see that this is a common element (no pun intended)..amazon, stop selling this piece of crap, please...i love to order everything from you, and always look to amazon first, but this is such a widespread issue with farberware, you should give them the boot..thanks"
1,What an excellent story. . I read it over the summer after my boyfriend finished it. To be honest there were some things in the story that surprised me. I thought that the story would have been a little different. I thought some things were also unbelievable but nothing off the charts outrageous. It was long but I was glad because it gave me something to look forward to everyday for a long time. I was entertained by this book.
0,"Not for the long run . I am an avid loose tea user, but I feel like an idiot after the tea ball came apart into 4 pieces (the 2 mesh halves plus the chain and the clasp for the side). For the life of me, I cannot get it to seal the way it is supposed to. I am ready to invest in a much higher quality infuser basket that is just 2 pieces at the most and a no-brainer to use. I am the mother of four; I like things simple and reliable :)"
1,"If You Don't Own This Then What Are You Waiting On? . This is essential jazz. Everything Max Roach and Clifford Brown did together was a solid 5-star affair. You would be crazy to think otherwise. It doesn't get much better than this folks.Clifford Brown - trumpetMax Roach - drumsHarold Land - tenor saxophoneRichie Powell - piano (Bud Powell's brother)George Morrow - bassI don't see the need in writing long reviews on recordings that don't need any convincing. This is one of them. Either you're a jazz fan or you're not. If you don't own ""Brown And Roach, Inc,"" then you're not."
1,"raw & inventive . Think of this album as a genius engineer building a masterfully powerful machine...out of an erector set. 'Selling Live Water' has powerful, very raw and clangy, beats. Sole's voice is that of anger, frustration, and insight, but overall you can really here a guy having fun. He creates incredible lines without using any proper rhyme scheme; his formula is to be dead on with the beats, and at that he is incredible. While Sole's rapping skills cannot be argued with, I must say that the beats are the star of the album. Of all the hip-hop albums to emerge lately this one is 2nd only to El-P's 'Fantastic Damage'. Exceptional songs include 'Da Baddest Poet', 'Salt on Everything', and 'Plutonium'."
0,"Item is discontinued . I experienced similar problems that others have described. The charger will stay on charge all day long but give only a few minutes worth of extra power to the NDS when switched to play mode. It also gets noticeably warm, almost hot, in that center battery area while in play mode.I called NYKO for support and was informed that the item has been discontinued. There is no other similar product offered by the company for the NDS. I was offered a measure of credit towards any other product on their web site but the only items for NDS amounted to a light-up stylus and a camouflage carrying case with a matching car charger. Hardly a replacement for a charger grip that would have been amazing for that upcoming 11-hour overseas flight.So I'm out ten bucks because the retailer has no more for exchange. I can either hack the device to try to fix the battery or take a chance wasting another ten bucks for a possible working device. Now where's that tri-blade screwdriver?"
0,"Could not get through it . I'm sorry, I just couldn't stay awake reading this thing. It was confusing, boring, and annoying. I had high hopes when picking it up: I like historical fiction, I like reading about science and scientists, and I've generally found Irish writers (at least those available in the US) to be to my liking.Skip this one."
1,"An Excellent Resource That Does Not Bore You To Tears . When I ordered the Encyclopedia, I resigned myself to slugging through mountains of information and end up ""What did that say again?""Well, I am pleased to say that there was the mountain of information and more often than not I knew what it was saying. The definitions in were to the point, crisp and relevant to the times. Rev. P. Stravinskas had the insight to include information an ordinary Catholic needed at 7PM Sunday in a mad rush to complete an assignment.Where the encyclopedia lost me were in some definitions that were necessarily lengthy. Obviously, some white space could have saved me time in re-reading the whole passage. But, with the value of the information included, I believe the Encyclopedia is an excellent resource for those of us who are not scholars in the catechism of the Catholic Church."
0,This book is opinion . I am not for or against drinking but the author of this book comes across as a drunk that is against prohibition. Aside from repeatedly stating that it stripped our rights to drink it really didn't say anything. Glad it was free
0,"Without soul! . Does he play Beethoven at all? If you like Beethoven piano concerto, please listen to Backhaus, Schnabel, Fischer or Perahia!"
1,"Good Read . E. Lynn Harris never disappoints and he steps up to the plate once again. I loved the story by Jerome Dickey...the characters Kenya and Amir were such a great pair. The Cafe Piel was good...the ending was a bit unrealistic, but the storyline was good. The short story by Channing was awful...I could not finish reading it...I did not know where he was going with the story...this story is why I rate the book a 4 and not a five."
0,"I cannot believe... . I cannot believe that people would give this film 5 stars. I forced myself to watch the entire film just because I could not believe that someone would actually recommend this film. Yea it has an interesting twist, but it gets real painful after a while. If you love it, god bless..."
0,Still Hungry book . This book is not nearly as good as what I thought it would be. Stopped reading it after the 2nd chapter. Going to donate it or sell it at my garage sale.
0,"Broken after 7 months . Like so many others, it just up and stopped working (tonight) after 7 months.Prior to tonight it had been absolutely great, although the lack of an off switch is kind of lame. I saw a Wolfgang Puck panini press on TV that looked cool. Stood on its side when not in use and had an on/off button."
1,"Unexpected pleasant surprise! . We are very happy with the headphones. We can have people who are hearing impaired hear the TV, and computer without blasting out the other people in the room! Yea! Worth the price and value!"
0,"Fiasco...... . For Bette Midler fans, this project is just like any other Midler project. So they would enjoy it just the same.But for Rosemary Clooney fans like me, its a complete dissappointment. Choosing the Rosemary Clooney Songbook for this album is totally wrong, since the late Miss Clooney was the queen of songbooks herself..."
0,NEVER WORKED . My machine wouldnt recognize the card. Total waste of my money. I have the new slim PSTwo machine... I DO NOT recommend this to anyone. Do yourself a favor and just buy the regular memory cards.
1,"The title is an oxymoron, but they did a good job of making it simple . I actually really like this book, but I think you do need the extra guidance of a professor when using it. It's very easy to look up the pharmaceuticals and all related info, and I was actually able to use it easily when taking the open book section (looking up the pharms) of a pharmacotherapeutics test. I would definitely recommend this book."
1,Shipping flaw . I was excited to order this for my 10 month old grand son. When I received it I was a bit disappointed. Although the toy seems nice and I am sure that he will love it but it is supposed to be a Christmas gift. It did not come in its own box. The shipping box is not in the best shape. I have to go find a box to wrap it in. How come in does not have a box of its own. I do not want them to think that I bought a used one!! I have no idea what to do!!!
0,"Hilarious and ridiculous . ...to even think of blaming libraries. Maybe if high powered political figures on library boards across America didn't feel the need to make their served institutions ""All Things to All People"" and got back to core values, and if the American public could turn off American Idol and reality TV long enough to end the Reign of the Retard, there would be the support for libraries needed to house all the items ever published anywhere, and every Podunktown can have it's own Library of Congress. Guess you've truly made it when you've sold enough books you can bite a hand that feeds you, Mr. Baker.However that does not detract from the quality of his writing, stellar as usual."
1,"A Journey Well Worth The Effort . If you are familiar with the characters Harry Bosch and Terry McCaleb, there is really no mystery here. But, as they say, it's not the destination that is important, but the journey itself. Connelly's writing is fast paced and streamlined. We are not given large doses of non-essential information just to prolong the story, as happens with quite a few other authors these days. We learn a little more about Harry but he remains a mystery, and that is the hook. A journey well worth the effort."
1,"Loved it. . I couldn't wait to see how it ended. (To me, it was more a book where I wanted to know how it ended, rather than just drinking in the current part of the story - it really pulled me along). Once it did, I'm sorry that it's over. It's in my head now - I keep thinking I can go pick up my book and read, then I remember I finished it, and my heart sinks a little each time."
1,"Great reading . While Patton had flaws, and they are clearly presented in this excellently-written biography, I found his story full of high interest and one could not help but feel glad that Patton was present when he was on the battlefields where he served. This is an excellent work, well matching the other D'Este works I have read: Decision in Normandy (read 5 July 1992) and Fatal Decision (read 29 June 2003). Patton did heroic things but there is no need to admire his flaws--and that includes his belief that crude and foul language somehow made him a better man and general, and that he thought he knew more about mental damage than doctors. But this is a great and enjoyable book to read and I revelled in it."
0,"I never received my order. . What else can I say - I've never gotten the DVD I ordered, The Wings of Eagles.Joyce"
0,"Does not live up to the hype. . After reading this book for my October bookclub meeting, I was hard pressed to find out what all the hype about this book was about. While there were aspects of the book that were thought provoking, I failed to see the merit this book supposedly has. I also found myself wondering why his conversation was worth publishing. I found it interesting that on many occasions when the book got boring, which it often did, I could jump around and not lose a beat....that's not saying much. In the end, I just did not like the book very much, again, aspects of it were thought provoking, but all in all I'd not highly reccomend this book. The Road Less Traveled was better."
0,"BEWARE!!! . Do not go on the website suggested by Hooked on Gadgets, it is a spam sending and fishing/phishing site that will try to steal your identity and send you LOADS of junk mail."
0,"I dont want cinema to be like that... . that all i have to say... this is film dont worth more of my attention, I hate it! I would like it if i thought killing is verry fun, but if you americans love this kind of films enjoy yourself, this is not the kind of cinema that I want..."
0,"Not adequate . Bought these for my two adult chins. The male is tiny, but he was somewhat cramped in it and only used this until I added a fleece house - now he only uses this for a platform. It's also not heavy or stable enough for them to use as a platform - on shavings it will tip slightly and startle them when they jump on it. Additionally, they jump on it with enough force that the top comes off daily, so eventually I had to nail it down so they wouldn't fall on it awkwardly.The female is much longer than the male, and she looked really uncomfortable in this whenever she had to turn around in it. She too abandoned it, and I didn't even give her an alternate nest box.I know the price is attractive, but now I have two houses that I'm going to pull out and replace with more substantial, large boxes. I definitely don't recommend this house type at all."
0,"Nice design, BAD tracking . I really liked the form factor and features of this unit, and was excited to have my first truly wireless mouse for my recent 12"" Powerbook purchase. Unfortunately, I found the response time lagging slightly and cursor tracking not as smooth or as fast as my Macally iOpti Jr. mouse, so (ultimately) it proved unsatisfactory. I also found problems with having to continually go back into the Bluetooth Pref in order to wake the mouse after the computer went to sleep and was re-activated, but did not pursue a fix since the performance was sub-par anyhow. I have returned this, and will try someone else's Bluetooth mouse until I find one the responds as well as a USB mouse (or give up entirely)."
0,"frustrated to the MAX . I bought this RCT3 soaked because my son loves RCT3 so much. As soon as I installed it, it crashed both the Soaked and the original RCT3. Neither would work again. I was getting 'bad version 4 ' error and asking me to install a disk I already had installed . There is NO customer support for Atari games! No one answers their phone and no one responds to my e-mails. It is trash."
1,"Great, but . . . . The switch fit perfectly and works great, but it sure would be nice if they would write better installation instructions."
0,"Great TV - Service Terrible . Bought this from Amazon in March 2006. It worked for a few days then died. To make a long story short it took Panasonic 3 months to resolve the situation. They finally ended up buying the TV back. Usually I have had good luck ordering electronics through Amazon, but remember you can't send big TV's back to Amazon even if it breaks a few days after buying (this policy was disclosed when I purchased the TV so I am not complaining about this, only Panasonics Service). I took the refund and bought an LCD TV direct from a prominent computer maker. They have an advance exchange service policy which is a better option for this kind of purchase."
1,"Ethereal Old School Groove . Evelyn's latest release and contribution to the ""...Late Night"" compilation is quickly making it up to my 'Best of' list for this series.My only question is why the dialogue at the end? I never have cared to listen to it."
1,awesome . it is so nice to have filtered hot and cold water - i use it every day - the filter was so heavy when I removed the old one to put the new one on.
1,HIC Porcelain Set of 3 Mortar and Pestle White . I love this set. I have used the small one to crush pills I have also used the large one to make small amounts of mayo with garlic or shallots for a recipe. I also crush dry bread crumbs for a single piece of fish and herbs. This set is good for those small to slightly larger tasks. I find I am reaching for these more often than my larger one.
1,"Crazy for Breakfast Club . This movie arrived quick. Which is always a good thing. I hate when it takes forever for a movie or purchase to get to my mail box. When I bought it used I was afraid that it would come with scratches and would skip certain scenes, so I would have appreciated it if I had known if it was going to have several scratches. Other than that it has been a very good purchase and I am pleased with the product."
0,"Very Poor Design . If you own these bottles please pay close attention to the little vent holes/slits in the bottom disc. I was just washing my bottles and was horrified to realize that there was a black mold like substance in the slits. I wash them better than they recommend, I hand wash and boil all the pieces. So why is there mold forming in the slits? I'm getting rid of all these germ infested bottles and going to buy a better designed bottle. Oh...they don't prevent air bubbles any better than any other brand. Just don't waste your money on them."
0,"Never got it to work . This product was frustrating to try to use, the software didn't work, and tech support was very unhelpful, and expensive, considering you waited on hold on a non-toll-free number. I returned it and went with the ATI Radeon All-in-Wonder 7500, which I love."
0,A Major Dissapointment . I have read every single book by Karyn Monk and I have loved all of them except this one. I didn't even finish the book it was so bad. The heroine was annoying and condescending towards the hero and the hero eas just a washed-up has been. The characters just did not work for me. What happened to the magic she so aptly displayed in all of her other books? Well I guess every author writes at least one unsatisfactory book or two.
1,"a wonderful, over-looked sleeper . Although the story is about famous Z-writer/director Edward D. Wood Jr. and his many mishaps while trying to become a well-received mainstream filmmaker, the heart of the story is the touching friendship between Ed and Bela Lugosi.Excellently acted, written, directed, photographed, and scored, Tim Burton's ED WOOD is certainly the auteur's best, personal works next to VINCENT and EDWARD SCISSORHANDS: all the stories of misunderstood outsiders.Martin Landau's Oscar-Winning, scene stealing Bela Lugosi is not to be missed:PULL THE STRING! PULL THE STRING!"
1,"One of those books that's stayed with me . I read this book shortly after it came out 14 years ago, and it's stuck with me all these years. I won't say its the greatest book I've ever read - there were definately some slow points and characters that seemed to be a bit TOO odd or maybe even unnecessary - but it is definately a VERY GOOD book, one I would recommend to anyone looking for some nice escapist fiction that can get you thinking in unusual ways. It offers some very nice twists and turns and was quite and enjoyable ride. It's not every book I remember 14 years after first reading it."
0,"rubber chafes my ankles . I wore these for one day only. The rubber chafed against my ankles until my skin was rubbed off. So, don't wear these without socks. In addition, they just weren't very comfortable at all. It felt like I had a bunch of hard rubber nipples pressed against my foot (and that's pretty much what it was). I guess if you want shoes that you can spray off with the garden hose, then these will work for you. But, if you want something more comfy, try Teva, or Keen."
1,"Good, But Consider Lilly is Better . I truly enjoyed this book, but their second book is better. While I agree that I would like Emily to be a little more ""forceful"" in the book, I believe it truly depicts some of the struggles a young, Christian woman would have in NYC. I found it funny and inspiring. I would recommend it as a gift for any young, Christian woman who is going off to college or life after college. Asks some good questions, that are not always easy to answer!"
0,"Recycled and shallow... is this really Marquez ? . The protagonist of this book mentions a Latin quote: ""No old man forgets where he has hidden his treasure"" Well....in this case it seems that Marquez has forgotten exactly that: the place where he has hidden his superb skills as a narrator of fascinating, magic realistic stories.The novel is a shallow, disappointing story about a 90 years old bachelor and his love for a teenage virgin he likes to watch while she sleeps. The magic atmosphere of the small South American city which is Marquez forte in other novels feels like a strained recycled background to an unsatisfying story.Is it possible that like Salvador Dali at old age allowing young painters to imitate his style, this book was written by a ghost writer while the old master nods his head slowly in the heat of an afternoon siesta in Macombo ?"
0,"where is the personal touch? . The autor writes too much about the research subjects. She should place more attention on the conclusion and elaborate more about it with her personal experience. Certainly, her own experience also counts.The book is like a research paper, a thesis. It is not easy to read."
0,dishonest . ever wanted your intelligence assumed to be zero? ever wanted to read a bill ayers book? have nothing better to do than support a fraud? this is your book.
0,"""Wake To"" Button suddenly died. . Amazon replaced it with a second unit after the first one had issues with the ""Wake To"" button. I could not choose between iPod, Radio or Buzzer to wake up to. The second unit arrived and it worked fine for a few days and then the ""Wake To"" button stopped working again. Too bad, because the rest of the functions are OK and its sound is very nice. I ordered a full refund. What I can't complain about is Amazon's service, they are the best, they deserve 10 stars!"
0,"April Declared, ""Clinton Free Month"" by NAB . Right-wing commentators are being asked during the month of April to go five minutes or more without mentioning Bill Clinton in their ""Clinton Free Month"". Said one NAB fficial, ""Clinton left office three years ago, yet pundits like Hannity, Limbaugh, and Coulter can't go more than five minutes without mentioning his name. It seems a sort of psychological malady. We are doing this for them, to try to ween them off their weird Clinton obsession in the hopes the national dialogue improves a little."""
1,"Nice and fast ride for my sons . As described, fast but quiet, the electric motor keeps up to long hours of fun. I recommend this bike."
1,"A Barbarian's Love Story . Irony, agony, and love are the major elements in Peter Hargitai's novel, Atilla: A Barbarian's Love Story. Atilla's struggle to free himself from the shackles of the past customs is an emotional rollercoaster.His post-modern fiction would be appreciated by generations who find themselves agonized by people's rejections of the joining of multicultural societies. Some may criticize the novel for the ordinary love story, however, it's what makes it worthy to read. Peter Hargitai was anything but close-minded about the current ""melting pot"" in America, and this is what the world needs. Even if the beginning may not be in sync with the rest of the book, it's a nice sense of Hungarian history. Despite some technical errors, the overall jist of the novel is enjoyable."
1,"You can bring ""who you are"" into the work place. . Being a corporate executive I belived I had to be one person in my personal life, and yet another in my work life. This book helped me to realize that was not true. ""Work and the Human Spirit"" is a powerful example of the strenght, excitement and dedication one can find if the bring all they are into the work place. It's a must read if you find yourself expereincing the same sturggle."
0,"This guy is just bad . He wrote about 3 songs in the eighties that were alright, but he is just not good. I would not buy an entire album of his. There are much better artists out there that leave him in the dust."
